3625→26512,42
3626→30645,4
3627→23252,50
3628→21505,8
3629→40532,4
3630→38428,22
3631→32112,4
3632→27296,2
3633→30221,4
3634→26344,2
3635→35753,26
3636→21161,6
3637→40156,2
3638→24413,520
3639→37236,2
3640→40364,2
3641→33696,4
3642→30013,2
3643→27898,8
3644→39531,10
3645→22179,12
3646→26981,2
3647→21398,2
3648→20844,254
3649→35798,2
3650→26149,182
3651→38241,4
3652→32549,6
3653→40169,4
3654→23609,260
3655→38417,26
3656→32972,2
3657→24817,4
3658→29734,4
3659→38646,4
3660→23458,112
3661→32718,2
3662→37864,2
3663→31169,92
3664→28044,6
3665→30887,8
3666→39304,10
3667→25569,8
3668→36942,56
3669→32986,2
3670→39552,12
3671→38480,14
3672→33068,2
3673→19969,386
3674→27468,6
3675→36728,6
3676→30242,2
3677→22787,2
3678→35730,2
3679→36989,32
3680→32515,4
3681→37255,10
3682→21330,14
3683→36387,2
3684→24642,2
3685→26115,32
3686→30070,26
3687→23467,198
3688→21754,2
3689→20686,2
3690→40763,26
3691→30414,8
3692→35166,2
3693→30626,2
3694→26743,2
3695→23231,2
3696→35354,4
3697→21566,32
3698→32171,2
3699→40551,2
3700→25300,4
3701→27457,2
3702→26585,8
3703→22919,82
3704→27665,78
3705→22317,10
3706→36525,2
3707→21592,46
3708→20440,12
3709→25132,2
3710→32185,2
3711→20024,20
3712→36141,2
3713→20818,148
3714→33433,2
3715→25764,6
3716→29995,66
3717→28847,2
3718→23493,154
3719→34078,2
3720→20478,10
3721→33853,2
3722→39555,4
3723→38487,2
3724→28615,2
3725→35398,6
3726→36179,14
3727→20820,28
3728→39131,46
3729→36945,2
3730→28271,42
3731→29191,6
3732→27837,8
3733→33639,4
3734→24448,18
3735→29165,6
3736→26911,2
3737→26549,2
3738→35962,14
3739→38641,2
3740→24810,2
3741→40569,6
3742→38473,4
3743→29733,2
3744→20211,2
3745→33606,38
3746→25763,2
3747→29992,606
3748→30083,2
3749→23494,16
3750→31363,8
3751→22774,196
3752→37094,12
3753→20023,70
3754→36146,20
3755→20447,2
3756→33050,2
3757→36710,170
3758→25307,16
3759→27450,2
3760→31535,2
3761→26582,2
3762→28418,6
3763→22122,2
3764→35195,2
3765→23236,2
3766→34281,8
3767→21561,16
3768→32176,38
3769→24013,6
3770→40556,2
3771→20681,14
3772→37636,2
3773→33296,12
3774→30413,10
3775→26576,8
3776→23004,124
3777→40300,2
3778→25797,6
3779→23460,176
3780→28088,2
3781→26320,36
3782→31397,6
3783→30245,2
3784→35737,12
3785→22780,2
3786→23652,2
3787→__pycache__,0
3788→40132,6
3789→32512,6
3790→34618,2
3791→36973,8
3792→25558,2
3793→28849,2
3794→27801,34
3795→28075,6
3796→31964,4
3797→36719,2
3798→40799,4
3799→39751,4
3800→27459,2
3801→28411,2
3802→22319,8
3803→33865,14
3804→25900,2
3805→33059,4
3806→39563,8
3807→24228,2
3808→33891,40
3809→32943,2
3810→21568,2
3811→26329,2
3812→22789,2
3813→21930,46
3814→37855,2
3815→32729,4
3816→31990,6
3817→32988,118
3818→40594,8
3819→25103,26
3820→26786,2
3821→31731,2
3822→31503,6
3823→34071,2
3824→36726,2
3825→25331,2
3826→32386,6
3827→31167,6
3828→34415,8
3829→30889,16
3830→22570,8
3831→37290,2
3832→33630,2
3833→24687,10
3834→36170,2
3835→20015,2
3836→39138,2
3837→33402,24
3838→27230,2
3839→23690,2
3840→30041,22
3841→26124,48
3842→23456,16
3843→35533,6
3844→21301,2
3845→37264,2
3846→21133,12
3847→36184,8
3848→32524,4
3849→24441,10
3850→40104,4
3851→23664,34
3852→24819,10
3853→40560,58
3854→32140,8
3855→26772,2
3856→35365,2
3857→19993,150
3858→27492,46
3859→29508,14
3860→34085,8
3861→23032,4
3862→24217,64
3863→25799,100
3864→38214,2
3865→30079,6
3866→29366,12
3867→36980,4
3868→38026,16
3869→37852,2
3870→29702,14
3871→38442,2
3872→33298,34
3873→38670,2
3874→31709,4
3875→33862,8
3876→20449,64
3877→39564,4
3878→38684,8
3879→25309,156
3880→34875,14
3881→27208,6
3882→29392,10
3883→36148,2
3884→36974,12
3885→20811,180
3886→26547,2
3887→30422,62
3888→23035,2
3889→24210,52
3890→20482,6
3891→21550,4
3892→24022,26
3893→32147,20
3894→26775,10
3895→30610,2
3896→19994,16
3897→35362,22
3898→23207,4
3899→36183,10
3900→37051,10
3901→21908,2
3902→40103,8
3903→30274,2
3904→26311,10
3905→23663,204
3906→29359,6
3907→30046,6
3908→28885,4
3909→23451,4
3910→21306,18
3911→24674,18
3912→33405,2
3913→30280,2
3914→31352,6
3915→23697,6
3916→22745,4
3917→31160,2
3918→34412,8
3919→27839,4
3920→22577,22
3921→24680,2
3922→33637,2
3923→35998,312
3924→27461,8
3925→21796,4
3926→33253,12
3927→32381,2
3928→36513,2
3929→40593,26
3930→25104,320
3931→26781,12
3932→27653,2
3933→35336,6
3934→23253,2
3935→26721,6
3936→24076,4
3937→32113,6
3938→40701,24
3939→32321,4
3940→36781,200
3941→21736,2
3942→35938,4
3943→32745,6
3944→20280,6
3945→29903,2
3946→23637,10
3947→34680,2
3948→35752,6
3949→30220,2
3950→26345,2
3951→37839,2
3952→40157,2
3953→21160,24
3954→31908,8
3955→28825,14
3956→25534,8
3957→33451,2
3958→36123,2
3959→20046,306
3960→34210,2
3961→31762,6
3962→27607,2
3963→25150,4
3964→33809,6
3965→34022,2
3966→31550,6
3967→32548,2
3968→37806,26
3969→23608,66
3970→29100,6
3971→38240,20
3972→30449,6
3973→38624,20
3974→21709,24
3975→24049,100
3976→38416,2
3977→32910,2
3978→35309,2
3979→29756,2
3980→28684,2
3981→29590,10
3982→28442,4
3983→34821,8
3984→23896,2
3985→39530,8
3986→33836,550
3987→39154,38
3988→36920,16
3989→20845,126
3990→35799,24
3991→31339,8
3992→27852,2
3993→31937,2
3994→36772,8
3995→23092,2
3996→34819,2
3997→22372,18
3998→27600,2
3999→33032,8
4000→34673,2
4001→22716,2
4002→27264,10
4003→31301,2
4004→36918,2
4005→33456,6
4006→21193,8
4007→20041,180
4008→27056,2
4009→35755,6
4010→32570,10
4011→39198,2
4012→20889,20
4013→40150,2
4014→24415,2
4015→38876,2
4016→37002,18
4017→32742,4
4018→24627,12
4019→40362,6
4020→21355,174
4021→23402,2
4022→29138,2
4023→24243,2
4024→32326,8
4025→25391,22
4026→36786,110
4027→26514,2
4028→30471,2
4029→23254,2
4030→40534,2
4031→32114,18
4032→32928,8
4033→26987,2
4034→31930,2
4035→32789,14
4036→39361,8
4037→39153,6
4038→33469,6
4039→38081,4
4040→26389,310
4041→39537,6
4042→33831,16
4043→25954,266
4044→22943,4
4045→31568,2
4046→38411,4
4047→28683,2
4048→29563,112
4049→23059,2
4050→26973,2
4051→35558,6
4052→24618,4
4053→21964,8
4054→38075,36
4055→37801,4
4056→21158,174
4057→38849,2
4058→33460,2
4059→36112,2
4060→35797,8
4061→34645,2
4062→31337,2
4063→28028,2
4064→31105,16
4065→28814,16
4066→32780,46
4067→34013,8
4068→31561,8
4069→25353,6
4070→24281,6
4071→36744,6
4072→20621,4
4073→25161,4
4074→26522,22
4075→32310,2
4076→24275,10
4077→37662,10
4078→32122,2
4079→38418,2
4080→21535,4
4081→37450,2
4082→40166,2
4083→24423,2
4084→32546,6
4085→20083,14
4086→37034,30
4087→21151,52
4088→35763,16
4089→30211,2
4090→35551,2
4091→32774,6
4092→37206,2
4093→21363,132
4094→28641,2
4095→27609,4
4096→39501,2
4097→33807,4
4098→28473,2
4099→31906,2
4100→27863,6
4101→31308,16
4102→20874,228
4103→36911,6
4104→39165,12
4105→20048,126
4106→38271,306
4107→37239,4
4108→29131,2
4109→26179,4
4110→20880,28
4111→40159,2
4112→39191,6
4113→32579,2
4114→21952,4
4115→35338,40
4116→32921,8
4117→28487,2
4118→35556,18
4119→23433,160
4120→29935,2
4121→40353,2
4122→24616,22
4123→32773,124
4124→21364,6
4125→33493,6
4126→32541,6
4127→39995,2
4128→35764,2
4129→23601,48
4130→24040,40
4131→23265,4
4132→23057,2
4133→26525,12
4134→32317,8
4135→24272,2
4136→21700,2
4137→37665,20
4138→39539,8
4139→33003,2
4140→22343,24
4141→30686,4
4142→27631,2
4143→29599,4
4144→24286,2
4145→36743,10
4146→26989,16
4147→27067,6
4148→33655,2
4149→21390,6
4150→33467,96
4151→36929,6
4152→20070,110
4153→35790,14
4154→22727,14
4155→26387,6
4156→31330,12
4157→38612,14
4158→22986,10
4159→22388,4
4160→29760,2
4161→38420,10
4162→25991,296
4163→30229,6
4164→38044,6
4165→24629,6
4166→20289,6
4167→35569,16
4168→22718,4
4169→28222,6
4170→20873,18
4171→36916,2
4172→31901,4
4173→28010,14
4174→25159,10
4175→25965,2
4176→33800,2
4177→28857,6
4178→29985,4
4179→31146,10
4180→25774,2
4181→33611,2
4182→36151,6
4183→20034,4
4184→37083,2
4185→39119,2
4186→20808,290
4187→24494,36
4188→27211,18
4189→31374,4
4190→34606,4
4191→22763,64
4192→25122,2
4193→27675,2
4194→22307,80
4195→22909,190
4196→33275,14
4197→24838,4
4198→21576,14
4199→40541,2
4200→39589,2
4201→26753,34
4202→30636,14
4203→35344,2
4204→23221,4
4205→34898,2
4206→38669,24
4207→33281,8
4208→32353,6
4209→30060,6
4210→26105,2
4211→29971,4
4212→23477,10
4213→21320,106
4214→32737,2
4215→36999,4
4216→32505,2
4217→40125,4
4218→24460,60
4219→26337,14
4220→22797,64
4221→36738,4
4222→39770,164
4223→35981,12
4224→22936,30
4225→19979,92
4226→32996,30
4227→36952,92
4228→20837,246
4229→20239,34
4230→24699,4
4231→31179,106
4232→37048,6
4233→32708,4
4234→38232,2
4235→23448,70
4236→30863,4
4237→24209,2
4238→38656,12
4239→35149,10
4240→30609,2
4241→24807,10
4242→32962,2
4243→37070,36
4244→38804,2
4245→32502,8
4246→24467,154
4247→38038,6
4248→23642,2
4249→22790,16
4250→29378,18
4251→29976,36
4252→26102,50
4253→23470,198
4254→36390,2
4255→21327,6
4256→37242,4
4257→25787,14
4258→32730,6
4259→23828,22
4260→23014,16
4261→33286,20
4262→33888,2
4263→32166,42
4264→35343,2
4265→31525,2
4266→22132,2
4267→28408,2
4268→33272,4
4269→39748,2
4270→25919,54
4271→33040,6
4272→22300,2
4273→36156,12
4274→37084,8
4275→33424,2
4276→27216,10
4277→31373,2
4278→34601,6
4279→22764,78
4280→29982,30
4281→23484,44
4282→36364,4
4283→25773,16
4284→33616,22
4285→29723,4
4286→24800,60
4287→40579,14
4288→38463,16
4289→38651,12
4290→38235,2
4291→30058,46
4292→28295,2
4293→21916,136
4294→38007,4
4295→39313,4
4296→27827,288
4297→28053,8
4298→36169,8
4299→39121,2
4300→35388,2
4301→39545,34
4302→22931,2
4303→28437,4
4304→21775,2
4305→37610,10
4306→32362,6
4307→24207,18
4308→30435,66
4309→29518,2
4310→19983,4
4311→21547,16
4312→24809,2
4313→20495,8
4314→32150,2
4315→40570,2
4316→23674,2
4317→37046,2
4318→21123,8
4319→36194,8
4320→24451,18
4321→32534,6
4322→21311,6
4323→29940,6
4324→28892,2
4325→20005,44
4326→36160,2
4327→33412,2
4328→20839,138
4329→20237,8
4330→33620,6
4331→25745,8
4332→31177,60
4333→28866,6
4334→36736,4
4335→20653,2
4336→25321,100
4337→32396,12
4338→31513,2
4339→31721,4
4340→34253,8
4341→19977,74
4342→22336,2
4343→20461,16
4344→40584,2
4345→23479,4
4346→36399,6
4347→38203,2
4348→37079,4
4349→38031,2
4350→22799,116
4351→21578,358
4352→34298,4
4353→35944,2
4354→35178,10
4355→20698,4
4356→25910,28
4357→22309,2
4358→27449,2
4359→40789,6
4360→20208,14
4361→20806,30
4362→36963,74
4363→31726,10
4364→26791,8
4365→34254,6
4366→22331,2
4367→35386,2
4368→19970,24
4369→25114,38
4370→40583,8
4371→33071,2
4372→38499,6
4373→36731,2
4374→25326,2
4375→35988,2
4376→33627,6
4377→28861,8
4378→27015,4
4379→34402,100
4380→27227,2
4381→36167,2
4382→33415,2
4383→21316,80
4384→32701,164
4385→26133,2
4386→29947,2
4387→28895,2
4388→35524,6
4389→37041,2
4390→36193,4
4391→24456,2
4392→32533,4
4393→23217,2
4394→19984,78
4395→20492,2
4396→32157,2
4397→24032,20
4398→32365,8
4399→40745,2
4400→34092,2
4401→35140,44
4402→36158,18
4403→20801,200
4404→39110,4
4405→22558,2
4406→28062,2
4407→33618,10
4408→34865,38
4409→22900,52
4410→39746,4
4411→25917,2
4412→39574,4
4413→23826,2
4414→29520,2
4415→33288,92
4416→38660,6
4417→32954,2
4418→39580,2
4419→38452,38
4420→40548,16
4421→29712,2
4422→24469,4
4423→29376,12
4424→29978,32
4425→30069,132
4426→28096,2
4427→21329,76
4428→39376,2
4429→26990,4
4430→27842,2
4431→35789,22
4432→28204,6
4433→31329,10
4434→20855,58
4435→21987,34
4436→39144,38
4437→36930,92
4438→27628,4
4439→25943,14
4440→34831,2
4441→23886,2
4442→22954,2
4443→29746,4
4444→38406,6
4445→32900,142
4446→38634,74
4447→21719,2
4448→29574,16
4449→37218,6
4450→26964,2
4451→29322,10
4452→23618,2
4453→38062,4
4454→32558,6
4455→27425,68
4456→25140,28
4457→24092,8
4458→36557,62
4459→33441,2
4460→32593,22
4461→20056,156
4462→36133,14
4463→34664,6
4464→27273,2
4465→22533,10
4466→31918,6
4467→35584,16
4468→28009,8
4469→31124,4
4470→25716,4
4471→24402,214
4472→32567,2
4473→37015,6
4474→38861,2
4475→21170,2
4476→23627,8
4477→34690,2
4478→26355,12
4479→30230,2
4480→27287,4
4481→27889,2
4482→30002,172
4483→32755,4
4484→23071,4
4485→26503,4
4486→25386,6
4487→40711,2
4488→24254,14
4489→24066,22
4490→23243,2
4491→22391,2
4492→31786,2
4493→29325,4
4494→30208,2
4495→38065,26
4496→38859,118
4497→24608,6
4498→39385,20
4499→26963,2
4500→35548,4
4501→32309,2
4502→40729,6
4503→38633,56
4504→23049,2
4505→35910,22
4506→28693,12
4507→38401,16
4508→32907,2
4509→37449,4
4510→39715,2
4511→24298,22
4512→29587,2
4513→22953,2
4514→31578,2
4515→33821,4
4516→22739,2
4517→28203,8
4518→26399,44
4519→20852,92
4520→33479,6
4521→39143,6
4522→21980,14
4523→36339,4
4524→26997,16
4525→28031,4
4526→27845,2
4527→24061,6
4528→21513,350
4529→32938,2
4530→23244,2
4531→30653,8
4532→26736,4
4533→25381,2
4534→24253,14
4535→21721,4
4536→29128,8
4537→30839,6
4538→26160,84
4539→29914,4
4540→30005,12
4541→40372,16
4542→32752,8
4543→37220,2
4544→40140,2
4545→20899,20
4546→24405,96
4547→32560,2
4548→35745,6
4549→26352,404
4550→27280,10
4551→34451,2
4552→26194,4
4553→27046,14
4554→33674,52
4555→40386,4
4556→25711,10
4557→33446,4
4558→36908,12
4559→38892,2
4560→21183,2
4561→34207,2
4562→22362,10
4563→27610,2
4564→31775,8
4565→30495,68
4566→34809,2
4567→25375,6
4568→33210,12
4569→36762,2
4570→20607,4
4571→35926,42
4572→30468,6
4573→38605,78
4574→25986,6
4575→29777,2
4576→35328,132
4577→39181,12
4578→21942,20
4579→37827,2
4580→23629,4
4581→29313,12
4582→30830,2
4583→27887,8
4584→38261,2
4585→33689,4
4586→20864,10
4587→39949,2
4588→28235,4
4589→27873,2
4590→39347,6
4591→25718,2
4592→22159,4
4593→28463,4
4594→39511,4
4595→25972,4
4596→29783,4
4597→28651,2
4598→32764,20
4599→24601,2
4600→23424,2
4601→27084,2
4602→26156,2
4603→29922,6
4604→23616,8
4605→35773,6
4606→30201,2
4607→26364,30
4608→33484,12
4609→37024,2
4610→29748,30
4611→38408,2
4612→21525,60
4613→24265,34
4614→40720,2
4615→21717,8
4616→23040,4
4617→22354,8
4618→30691,14
4619→33014,6
4620→25171,2
4621→24291,84
4622→33226,2
4623→25343,2
4624→23888,6
4625→39378,34
4626→33642,4
4627→21387,2
4628→36330,4
4629→20255,18
4630→34467,4
4631→31929,2
4632→31115,14
4633→34655,6
4634→35787,6
4635→31327,2
4636→21989,6
4637→40182,8
4638→39976,2
4639→28656,2
4640→22962,2
4641→27874,14
4642→39340,394
4643→38292,28
4644→40388,2
4645→33448,2
4646→27880,10
4647→24639,2
4648→38054,30
4649→20897,2
4650→29314,12
4651→38430,2
4652→37478,6
4653→22996,18
4654→38602,2
4655→40718,404
4656→32338,8
4657→36798,24
4658→22737,14
4659→26397,68
4660→36939,14
4661→25512,8
4662→21380,12
4663→26999,8
4664→36753,2
4665→29589,4
4666→34838,4
4667→22353,4
4668→23281,2
4669→31744,2
4670→39529,20
4671→25176,2
4672→36561,2
4673→37675,24
4674→22195,2
4675→23047,10
4676→30450,4
4677→26707,10
4678→25182,2
4679→21522,6
4680→23611,4
4681→35774,10
4682→30206,2
4683→33483,2
4684→39985,2
4685→20094,28
4686→38857,8
4687→32763,8
4688→38259,2
4689→23423,2
4690→27083,6
4691→26151,14
4692→40112,2
4693→32532,2
4694→21919,2
4695→37040,2
4696→36192,6
4697→24665,8
4698→32700,2
4699→21317,100
4700→23440,94
4701→31185,4
4702→26132,46
4703→34093,4
4704→30433,44
4705→26556,18
4706→35373,10
4707→19985,70
4708→32156,2
4709→24033,14
4710→40576,6
4711→20493,4
4712→25327,8
4713→33242,6
4714→36730,2
4715→34067,2
4716→27470,2
4717→31515,8
4718→34255,30
4719→19971,56
4720→22330,24
4721→26790,118
4722→25115,2
4723→38498,2
4724→25929,6
4725→20467,2
4726→34631,8
4727→25571,8
4728→20003,2
4729→39912,2
4730→36166,2
4731→33626,2
4732→24691,4
4733→31171,6
4734→27014,2
4735→28860,2
4736→39581,6
4737→38453,6
4738→40549,2
4739→32955,2
4740→34890,2
4741→35942,10
4742→38661,2
4743→33289,48
4744→31986,4
4745→30068,26
4746→38205,4
4747→25788,2
4748→36991,16
4749→35728,20
4750→31388,6
4751→28063,2
4752→33619,2
4753→20800,6
4754→36965,14
4755→36159,6
4756→28251,18
4757→33873,4
4758→20458,4
4759→28635,2
4760→31718,2
4761→39747,2
4762→38695,4
4763→24696,2
4764→25744,8
4765→34404,6
4766→23681,452
4767→31344,12
4768→30296,2
4769→20838,386
4770→39129,4
4771→20004,14
4772→36161,12
4773→39915,2
4774→35380,2
4775→19976,6
4776→26797,6
4777→25112,36
4778→32999,2
4779→25320,2
4780→36737,2
4781→20652,2
4782→19982,18
4783→24034,14
4784→24808,2
4785→32363,2
4786→27483,6
4787→26551,6
4788→24662,44
4789→35522,2
4790→23447,310
4791→28893,18
4792→30050,38
4793→24450,4
4794→25582,2
4795→32535,2
4796→36195,2
4797→27448,2
4798→39740,74
4799→40788,10
4800→33048,2
4801→25911,2
4802→28632,6
4803→20807,4
4804→31975,6
4805→28064,2
4806→28858,210
4807→36996,42
4808→26936,2
4809→23478,178
4810→38202,4
4811→39586,2
4812→38454,10
4813→32952,2
4814→34299,4
4815→20456,6
4816→25918,20
4817→31716,12
4818→28409,8
4819→34056,2
4820→39749,2
4821→23485,42
4822→27819,4
4823→34432,2
4824→28851,2
4825→30092,2
4826→27025,4
4827→29983,242
4828→33617,8
4829→25540,2
4830→33425,2
4831→24492,6
4832→37085,32
4833→34600,2
4834→27217,2
4835→31372,2
4836→31988,4
4837→26103,2
4838→21326,42
4839→32503,2
4840→38039,2
4841→24466,74
4842→37071,2
4843→23643,4
4844→29379,2
4845→22791,78
4846→35726,20
4847→21570,60
4848→35342,6
4849→26755,4
4850→30402,202
4851→24230,26
4852→33287,18
4853→21742,12
4854→27228,2
4855→39120,2
4856→20831,2
4857→36168,2
4858→37288,6
4859→28052,2
4860→29180,8
4861→22568,2
4862→31943,8
4863→25329,4
4864→28436,10
4865→34069,10
4866→35987,4
4867→22930,4
4868→39544,20
4869→32990,2
4870→29722,2
4871→23218,2
4872→40578,4
4873→24801,14
4874→32964,14
4875→29346,10
4876→21917,2
4877→24459,14
4878→21319,48
4879→30865,14
4880→30059,132
4881→29528,4
4882→23012,2
4883→34899,18
4884→30405,10
4885→33280,8
4886→24237,8
4887→40540,2
4888→32160,8
4889→39588,8
4890→34297,4
4891→32504,2
4892→21113,12
4893→22796,2
4894→26336,2
4895→31381,2
4896→23476,22
4897→35513,2
4898→26104,2
4899→32736,10
4900→24653,12
4901→36396,2
4902→21321,2
4903→39118,8
4904→20809,132
4905→33422,2
4906→36150,4
4907→37082,2
4908→20035,104
4909→30095,30
4910→33610,38
4911→36362,10
4912→26594,2
4913→27446,4
4914→40786,118
4915→33274,36
4916→25311,2
4917→20663,26
4918→36706,2
4919→25123,60
4920→20451,2
4921→32709,4
4922→23449,20
4923→30862,2
4924→38001,2
4925→37049,26
4926→21548,80
4927→32963,12
4928→38657,6
4929→24208,22
4930→35974,10
4931→19978,102
4932→26799,2
4933→38491,6
4934→39543,18
4935→32997,18
4936→36739,14
4937→28431,2
4938→22937,6
4939→35980,20
4940→39315,2
4941→24698,2
4942→20238,4
4943→27821,2
4944→31944,2
4945→31178,712
4946→28267,4
4947→34638,4
4948→36953,14
4949→39187,2
4950→38055,24
4951→20896,16
4952→30238,8
4953→35578,14
4954→35920,96
4955→29543,2
4956→32937,12
4957→38431,14
4958→22399,2
4959→31548,8
4960→28465,6
4961→20608,6
4962→39725,2
4963→25974,30
4964→25148,208
4965→39173,4
4966→33449,8
4967→27875,10
4968→31910,6
4969→39341,2
4970→26706,28
4971→30663,2
4972→35311,2
4973→23274,2
4974→37446,2
4975→32908,4
4976→21523,12
4977→24051,74
4978→32134,4
4979→22194,2
4980→23046,2
4981→21375,250
4982→32762,2
4983→40342,2
4984→27082,8
4985→30809,2
4986→35547,4
4987→29118,8
4988→30207,2
4989→23610,24
4990→35775,2
4991→21147,20
4992→32550,2
4993→24435,6
4994→32796,6
4995→25721,4
4996→35781,12
4997→36104,6
4998→20061,164
4999→25513,2
5000→33476,2
5001→30697,2
5002→22352,10
5003→28668,8
5004→20405,56
5005→36752,4
5006→24297,22
5007→25345,12
5008→27872,16
5009→28006,6
5010→39948,2
5011→31319,2
5012→28234,8
5013→36558,8
5014→25973,10
5015→33218,8
5016→32930,2
5017→25987,2
5018→24069,34
5019→23842,6
5020→29544,20
5021→21729,46
5022→38604,6
5023→27886,6
5024→30831,12
5025→29120,2
5026→26954,58
5027→37228,2
5028→33688,4
5029→32568,8
5030→39180,10
5031→21943,2
5032→20891,62
5033→38052,2
5034→29312,56
5035→36755,4
5036→33227,8
5037→24290,2
5038→25342,10
5039→31570,2
5040→30690,68
5041→34230,72
5042→33829,20
5043→27243,18
5044→26391,20
5045→35786,2
5046→39977,2
5047→25514,6
5048→20254,2
5049→32791,8
5050→39379,2
5051→33643,4
5052→28805,8
5053→28039,8
5054→26365,74
5055→35772,10
5056→37025,4
5057→32557,8
5058→37819,4
5059→24432,4
5060→33485,24
5061→32765,4
5062→27085,6
5063→30032,8
5064→29923,4
5065→26157,10
5066→23425,108
5067→24264,2
5068→32301,2
5069→31584,2
5070→35918,10
5071→26533,2
5072→30456,68
5073→35124,2
5074→23041,52
5075→35316,20
5076→29749,2
5077→23273,4
5078→24056,10
5079→38409,2
5080→30699,10
5081→34239,4
5082→25945,56
5083→25179,2
5084→39714,2
5085→34837,2
5086→22952,10
5087→31579,4
5088→28454,4
5089→29586,2
5090→31921,18
5091→27844,2
5092→26398,44
5093→20853,42
5094→38090,8
5095→38256,2
5096→24609,8
5097→39384,12
5098→35549,2
5099→30807,2
5100→21149,4
5101→26708,2
5102→29740,2
5103→24863,2
5104→37448,8
5105→38400,2
5106→38632,584
5107→23048,10
5108→29572,54
5109→38893,8
5110→21182,4
5111→36135,16
5112→36909,2
5113→31310,6
5114→22707,6
5115→34662,2
5116→26195,4
5117→22535,66
5118→35582,12
5119→20262,26
5120→30494,68
5121→31546,22
5122→22151,12
5123→36763,188
5124→20606,2
5125→25374,14
5126→33211,32
5127→39519,8
5128→27611,58
5129→31774,2
5130→22363,14
5131→30460,4
5132→22999,2
5133→26505,6
5134→23077,56
5135→36797,6
5136→25380,2
5137→40717,12
5138→24252,2
5139→21512,16
5140→32939,2
5141→37477,2
5142→30652,2
5143→37013,4
5144→38867,88
5145→24404,96
5146→20898,24
5147→32561,2
5148→23621,12
5149→29915,2
5150→26161,20
5151→30004,14
5152→35576,46
5153→20296,4
5154→21344,148
5155→24636,2
5156→32753,2
5157→29575,76
5158→29747,2
5159→35318,2
5160→32901,28
5161→38407,2
5162→24058,6
5163→38063,2
5164→40179,262
5165→21972,2
5166→32559,8
5167→37219,6
5168→38251,2
5169→26159,84
5170→28205,10
5171→20854,22
5172→21388,4
5173→26991,2
5174→28037,6
5175→34468,2
5176→33229,6
5177→25942,16
5178→26166,14
5179→29912,2
5180→30003,152
5181→35571,6
5182→27888,2
5183→37226,2
5184→20291,16
5185→21343,4
5186→33686,4
5187→38860,6
5188→21171,14
5189→40146,2
5190→24403,26
5191→32566,84
5192→26354,26
5193→30231,8
5194→23626,2
5195→37470,2
5196→32102,10
5197→40522,2
5198→24067,32
5199→30655,10
5200→31787,4
5201→29778,2
5202→35327,2
5203→35929,2
5204→35115,4
5205→25387,14
5206→36556,20
5207→20433,2
5208→33818,2
5209→24093,282
5210→31773,2
5211→34201,2
5212→27424,12
5213→31541,2
5214→36764,10
5215→33216,8
5216→26192,2
5217→35585,4
5218→36300,2
5219→39348,6
5220→20057,282
5221→36132,44
5222→21185,2
5223→32592,2
5224→23592,14
5225→20317,2
5226→20919,4
5227→37192,12
5228→20125,62
5229→39834,2
5230→36040,18
5231→22672,2
5232→25033,56
5233→21493,6
5234→36424,6
5235→27764,8
5236→31601,4
5237→35093,2
5238→27556,2
5239→22818,118
5240→36616,4
5241→32070,2
5242→39498,2
5243→24115,4
5244→21467,2
5245→34387,8
5246→34989,78
5247→33390,10
5248→24327,118
5249→20787,2
5250→23566,22
5251→30171,4
5252→25691,6
5253→32626,12
5254→24571,2
5255→22686,10
5256→31291,40
5257→30343,204
5258→39661,4
5259→36629,2
5260→28521,2
5261→34942,8
5262→22827,118
5263→35890,2
5264→32887,12
5265→28377,2
5266→30388,2
5267→39037,4
5268→25468,6
5269→36843,12
5270→24788,6
5271→27931,34
5272→28145,16
5273→31068,12
5274→37159,36
5275→29063,2
5276→26817,2
5277→23559,92
5278→24318,82
5279→21458,44
5280→32873,6
5281→24576,10
5282→21838,8
5283→38915,14
5284→37161,2
5285→22681,16
5286→31296,18
5287→28189,2
5288→23561,32
5289→26013,20
5290→29867,2
5291→23105,28
5292→35060,10
5293→26477,4
5294→24320,30
5295→21460,42
5296→33999,6
5297→30720,4
5298→34146,10
5299→26483,2
5300→31434,8
5301→39659,2
5302→25206,18
5303→36611,14
5304→20774,2
5305→25808,2
5306→36423,2
5307→21494,18
5308→24582,2
5309→20122,188
5310→37195,6
5311→36047,2
5312→22675,10
5313→31262,2
5314→31050,8
5315→29893,4
5316→33707,110
5317→20310,2
5318→36275,60
5319→23308,10
5320→32048,8
5321→32874,6
5322→26448,6
5323→35863,2
5324→21209,4
5325→29064,16
5326→30149,18
5327→29256,74
5328→35609,36
5329→38116,2
5330→37962,12
5331→21807,126
5332→33738,2
5333→22478,44
5334→28142,52
5335→23798,2
5336→39030,14
5337→35299,34
5338→31639,2
5339→38586,2
5340→25837,4
5341→32880,6
5342→25239,8
5343→28526,10
5344→34945,58
5345→22820,16
5346→40653,166
5347→32273,2
5348→21664,4
5349→29409,2
5350→34184,2
5351→30524,2
5352→35264,30
5353→33193,4
5354→24124,2
5355→35600,2
5356→30372,2
5357→36085,10
5358→40839,2
5359→32617,2
5360→37365,2
5361→26819,4
5362→26025,10
5363→23791,12
5364→28379,4
5365→30386,2
5366→39039,16
5367→33503,24
5368→20114,8
5369→28977,10
5370→31066,6
5371→32287,2
5372→20742,6
5373→21690,4
